"OrderID","CustomerID","EmployeeID","OrderDate","RequiredDate","ShippedDate","ShipVia","Freight","ShipName","ShipAddress","ShipCity","ShipRegion","ShipPostalCode","ShipCountry"
896,HY451,13,"2025-05-10 17:53:10","2025-05-19 17:53:10","2025-05-11 17:53:10",8,156.48,Bradshaw PLCSmart Home Installer,"273 Jones Creek
Thomasside, OH 61268",Coleside,Michigan,"02926",United States
897,TK597,8,"2025-09-26 17:24:15","2025-10-02 17:24:15","2025-09-28 17:24:15",10,54.60,Ramirez and SonsFacility Management Company,"PSC 6685, Box 5884
APO AE 98231",Lake Charles,New Hampshire,"26750",United States
898,YQ009,19,"2026-02-05 13:07:26","2026-02-16 13:07:26","2026-02-07 13:07:26",5,347.88,Liu GroupIT Services Company,"PSC 6892, Box 2582
APO AA 44003",East Anafurt,New Mexico,"14926",United States
899,CM221,17,"2025-05-15 20:19:52","2025-05-21 20:19:52","2025-05-17 20:19:52",10,228.32,Rush PLCReal Estate Company,"00623 Sanchez Ford Suite 148
Sherritown, OK 40096",North Darlene,New York,"84711",United States
900,GU953,1,"2025-06-06 22:33:13","2025-06-09 22:33:13",,4,481.42,"Chambers, Smith and FloresReal Estate Company","20275 Jose Locks Suite 236
Jonesshire, NJ 29904",Debbieport,Minnesota,"03203",United States
901,FM680,12,"2025-12-23 08:23:14","2025-12-30 08:23:14","2025-12-27 08:23:14",4,288.09,Williams and SonsOnline Marketplace Seller,"PSC 2120, Box 6226
APO AE 25846",Austinburgh,Arizona,"76300",United States
902,FR076,5,"2025-09-24 10:49:43","2025-10-06 10:49:43",,10,482.79,Brown-AlvarezConsumer Electronics Store,"50258 Wood Burg Suite 495
Lorifort, AR 36272",Port Michaelberg,Iowa,"14197",United States
903,IU348,14,"2025-07-12 03:59:34","2025-07-25 03:59:34","2025-07-15 03:59:34",4,291.00,Brooks and SonsProperty Management Company,"24210 Abigail Fort Suite 714
East Kyleland, AR 59968",West Carolside,Illinois,"05663",United States
904,CM221,3,"2026-03-19 06:34:26","2026-03-26 06:34:26","2026-03-20 06:34:26",1,488.83,Rush PLCReal Estate Company,"00623 Sanchez Ford Suite 148
Sherritown, OK 40096",North Darlene,New York,"84711",United States
905,FB602,8,"2025-01-10 03:35:28","2025-01-20 03:35:28","2025-01-11 03:35:28",7,253.83,Hicks-HendersonHome Improvement Store,"3122 Brooks Falls
Lake Robert, FL 33407",Laurenchester,Oklahoma,"68703",United States
906,ID078,8,"2026-02-25 21:17:45","2026-03-01 21:17:45",,6,188.91,English IncSecurity Service Provider,"736 Jessica Route
Coleview, AL 61951",Murillostad,Montana,"53999",United States
907,RG949,11,"2024-09-08 20:56:52","2024-09-12 20:56:52","2024-09-12 20:56:52",7,499.02,Lynch-WatsonSmall Business,"96936 Cummings Spur
Loristad, MS 01136",West Justinburgh,Texas,"73128",United States
908,OV175,15,"2025-06-16 19:34:35","2025-06-24 19:34:35","2025-06-20 19:34:35",8,295.07,Durham IncOnline Marketplace Seller,"Unit 1578 Box 2075
DPO AA 30036",Port Kelsey,Hawaii,"49063",United States
909,GY227,14,"2025-06-14 19:03:27","2025-06-18 19:03:27","2025-06-17 19:03:27",4,183.25,Smith LLCSecurity Service Provider,"85622 Kelli Cliffs Apt. 237
East Robert, SC 28980",North Heatherchester,Colorado,"92743",United States
910,PU637,8,"2024-08-24 19:04:12","2024-08-30 19:04:12","2024-08-28 19:04:12",7,498.12,Fox and SonsTechnology Startup,"41470 Logan Walks Suite 308
Galvanberg, FL 39150",North Jenniferfort,Kansas,"57591",United States
911,LP961,1,"2025-12-12 15:55:38","2025-12-23 15:55:38","2025-12-13 15:55:38",1,424.83,Cervantes-SpenceFacility Management Company,"6934 Leach Burg Suite 665
Port Michaelmouth, MP 14959",Danielstad,North Carolina,"20757",United States
912,MW797,4,"2024-12-28 02:35:31","2025-01-08 02:35:31","2025-01-01 02:35:31",7,437.75,Gordon LLCE-commerce Company,"92158 Devin Knolls Apt. 712
Ramirezton, PR 76514",Port Caitlynton,Louisiana,"97082",United States
913,DR567,15,"2025-05-20 08:10:05","2025-05-23 08:10:05","2025-05-24 08:10:05",3,487.18,"Howe, Sandoval and MartinezHome Improvement Store","USCGC Baker
FPO AP 77725",Kingmouth,Arkansas,"91594",United States
914,LT787,5,"2025-07-12 11:11:58","2025-07-18 11:11:58",,1,196.13,"Thompson, Lawrence and AndersonIT Services Company","Unit 8266 Box 6727
DPO AA 75964",Michaelview,Vermont,"23205",United States
915,PU637,6,"2026-02-06 08:25:43","2026-02-16 08:25:43","2026-02-09 08:25:43",1,459.73,Fox and SonsTechnology Startup,"41470 Logan Walks Suite 308
Galvanberg, FL 39150",North Jenniferfort,Kansas,"57591",United States
916,AI186,13,"2025-01-31 21:20:05","2025-02-08 21:20:05","2025-02-04 21:20:05",8,32.31,Robinson GroupHome Improvement Store,"USS Henry
FPO AA 19576",Glassland,Indiana,"62924",United States
917,KE304,9,"2025-08-31 22:29:36","2025-09-06 22:29:36",,1,21.79,Adams-RayRetail Company,"9429 Li Mountain Apt. 633
West Gregorychester, ND 27425",North Elizabeth,Washington,"67757",United States
918,EG092,20,"2026-04-29 19:29:37","2026-05-05 19:29:37","2026-05-04 19:29:37",7,230.14,"Carter, Weber and JenkinsFacility Management Company","4194 Rhonda Pike Apt. 854
Stephenborough, AS 77606",West Brianton,Illinois,"73954",United States
919,ZP972,9,"2024-11-02 05:38:45","2024-11-11 05:38:45","2024-11-05 05:38:45",3,417.78,"Willis, Williams and GrayHome Improvement Store","67178 Hamilton Parkways Apt. 655
Lake Jason, MI 19425",Chapmanmouth,Alabama,"75036",United States
920,BE531,4,"2025-08-13 11:46:52","2025-08-20 11:46:52","2025-08-18 11:46:52",1,487.84,Richardson-ThomasE-commerce Company,"081 Huff Row Apt. 442
Port Johnville, TX 73884",Thomasview,Indiana,"35397",United States
921,DR567,18,"2025-01-20 14:41:26","2025-01-28 14:41:26","2025-01-22 14:41:26",9,29.75,"Howe, Sandoval and MartinezHome Improvement Store","USCGC Baker
FPO AP 77725",Kingmouth,Arkansas,"91594",United States
922,OE837,10,"2025-01-30 04:53:16","2025-02-03 04:53:16",,4,56.24,Smith GroupOnline Marketplace Seller,"09044 Stephanie Summit Suite 494
West Valerie, CA 77895",Lake Jenniferbury,New Mexico,"57548",United States
923,GS970,14,"2026-05-09 13:14:52","2026-05-22 13:14:52",,8,24.97,Hoover and SonsAppliance Retailer,"47249 Melissa Landing Apt. 715
Coxfurt, SD 39520",Meghanbury,Wyoming,"02463",United States
924,LT787,7,"2025-05-08 00:34:22","2025-05-21 00:34:22",,1,56.46,"Thompson, Lawrence and AndersonIT Services Company","Unit 8266 Box 6727
DPO AA 75964",Michaelview,Vermont,"23205",United States
925,YQ009,3,"2024-11-10 21:48:32","2024-11-15 21:48:32","2024-11-13 21:48:32",2,72.65,Liu GroupIT Services Company,"PSC 6892, Box 2582
APO AA 44003",East Anafurt,New Mexico,"14926",United States
926,LP961,16,"2024-07-11 09:04:32","2024-07-19 09:04:32","2024-07-16 09:04:32",4,202.21,Cervantes-SpenceFacility Management Company,"6934 Leach Burg Suite 665
Port Michaelmouth, MP 14959",Danielstad,North Carolina,"20757",United States
927,ES731,7,"2025-06-12 17:24:21","2025-06-23 17:24:21","2025-06-13 17:24:21",5,442.97,"Williams, Evans and BrennanTechnology Startup","37958 Robles Harbor Apt. 192
Michaelton, WA 95925",Clarkton,Kansas,"95802",United States
928,FB602,10,"2025-02-25 05:17:40","2025-03-08 05:17:40","2025-02-27 05:17:40",2,44.35,Hicks-HendersonHome Improvement Store,"3122 Brooks Falls
Lake Robert, FL 33407",Laurenchester,Oklahoma,"68703",United States
929,UN313,8,"2024-08-14 22:54:14","2024-08-25 22:54:14","2024-08-19 22:54:14",1,359.62,Archer and SonsTechnology Startup,"USNS Smith
FPO AA 80104",Port Jill,Wisconsin,"33572",United States
930,KT263,13,"2024-12-24 05:19:12","2025-01-01 05:19:12","2024-12-25 05:19:12",5,205.16,Jones-WilliamsIT Services Company,"19026 Wilkinson Island Suite 873
Wrighttown, MA 76011",Benjaminburgh,South Carolina,"59717",United States
931,QO801,7,"2024-12-23 10:15:58","2024-12-29 10:15:58","2024-12-26 10:15:58",10,84.75,"Miller, Brock and SuttonProperty Management Company","USNV Zimmerman
FPO AP 25218",Port Shelby,New Hampshire,"08963",United States
932,TJ349,20,"2025-11-23 21:57:09","2025-11-27 21:57:09",,8,93.48,"Farmer, Porter and DavisHome Improvement Store","4006 Diana Locks
Roseside, ME 49103",Waltonberg,Wyoming,"31233",United States
933,EO425,13,"2025-09-04 09:55:03","2025-09-11 09:55:03","2025-09-08 09:55:03",10,97.49,Fields-HarrisHome Automation Company,"373 Taylor Station
New Melissaside, CO 41175",Johnnyhaven,Washington,"74431",United States
934,UV185,12,"2024-06-19 06:48:03","2024-06-26 06:48:03","2024-06-20 06:48:03",1,254.51,Travis LLCAppliance Retailer,"635 Shannon Knolls
North Kevin, OH 27527",East Sherri,North Dakota,"49051",United States
935,DX546,11,"2024-11-09 15:15:58","2024-11-23 15:15:58","2024-11-12 15:15:58",9,387.35,"Warner, Horton and RobertsIT Services Company","972 Thomas Pike Apt. 092
Dennisport, AR 65984",Anastad,South Carolina,"40837",United States
936,WT163,20,"2025-01-07 19:24:17","2025-01-11 19:24:17","2025-01-11 19:24:17",5,263.98,Baker IncOnline Marketplace Seller,"474 Jessica Rapids
East Lisa, PR 53601",Carolynburgh,Montana,"80849",United States
937,FM680,11,"2026-01-27 15:28:27","2026-02-06 15:28:27","2026-01-29 15:28:27",4,363.58,Williams and SonsOnline Marketplace Seller,"PSC 2120, Box 6226
APO AE 25846",Austinburgh,Arizona,"76300",United States
938,UA828,12,"2025-11-01 19:12:18","2025-11-11 19:12:18","2025-11-06 19:12:18",1,145.17,Castillo PLCHome Improvement Store,"USNS Evans
FPO AP 76921",West Scott,Arizona,"33036",United States
939,UG099,18,"2026-02-22 01:55:00","2026-03-02 01:55:00","2026-02-24 01:55:00",7,45.44,Wright IncIT Services Company,"3718 Keith Landing
Robertmouth, WA 66206",North Kevinside,South Carolina,"11054",United States
940,LC708,8,"2025-11-21 14:41:46","2025-11-24 14:41:46",,9,310.66,"Blankenship, Oneal and PerezTechnology Startup","27319 Malone Cape Suite 494
Jaredfurt, VA 90717",Cookhaven,Idaho,"13267",United States
941,UN313,10,"2025-06-19 20:31:45","2025-06-29 20:31:45",,8,111.55,Archer and SonsTechnology Startup,"USNS Smith
FPO AA 80104",Port Jill,Wisconsin,"33572",United States
942,NB019,3,"2024-07-14 06:15:32","2024-07-24 06:15:32","2024-07-16 06:15:32",5,124.91,Gray IncSecurity Service Provider,"09249 Jennifer Valley Suite 955
Sandyhaven, OH 59165",West Wendystad,Utah,"90749",United States
943,WT163,13,"2025-06-25 19:23:17","2025-06-30 19:23:17","2025-06-28 19:23:17",8,454.52,Baker IncOnline Marketplace Seller,"474 Jessica Rapids
East Lisa, PR 53601",Carolynburgh,Montana,"80849",United States
944,TP845,20,"2025-06-04 06:06:09","2025-06-08 06:06:09","2025-06-06 06:06:09",1,363.12,Green-CastroOnline Marketplace Seller,"72584 Kristin Square Suite 535
New Jenniferfurt, VI 52392",North Angelashire,Oklahoma,"38386",United States
945,GH572,14,"2025-03-24 00:37:48","2025-04-02 00:37:48","2025-03-27 00:37:48",6,299.43,Dunn GroupIT Services Company,"55873 Eric Common
Lake Virginia, OR 20386",Hensleyhaven,Florida,"28858",United States
946,NQ516,4,"2025-12-31 04:55:04","2026-01-11 04:55:04","2026-01-02 04:55:04",10,370.43,"Cortez, Best and KnightProperty Management Company","310 Klein Village Suite 398
Harrischester, VI 61156",New Diane,Kansas,"49379",United States
947,QN420,15,"2026-05-18 18:09:10","2026-05-25 18:09:10","2026-05-20 18:09:10",8,358.39,Ellis-WilkinsHome Automation Company,"3879 Dan Mountain
New Melissa, NH 66573",Bruceborough,Rhode Island,"17724",United States
948,KE304,10,"2024-10-30 18:06:46","2024-11-06 18:06:46",,1,305.38,Adams-RayRetail Company,"9429 Li Mountain Apt. 633
West Gregorychester, ND 27425",North Elizabeth,Washington,"67757",United States
949,AY360,4,"2024-06-17 19:47:59","2024-06-21 19:47:59","2024-06-22 19:47:59",4,208.98,Thompson LLCSecurity Service Provider,"USNS Orr
FPO AA 09718",Josefort,Arizona,"43257",United States
950,QO801,4,"2025-01-05 21:58:35","2025-01-09 21:58:35","2025-01-06 21:58:35",8,318.03,"Miller, Brock and SuttonProperty Management Company","USNV Zimmerman
FPO AP 25218",Port Shelby,New Hampshire,"08963",United States
951,AG377,18,"2026-05-02 17:49:10","2026-05-15 17:49:10","2026-05-07 17:49:10",5,389.37,"Williams, Hanson and BushTechnology Startup","40709 Wood Loaf
East Kimberlyton, AR 13007",Lake Raymondberg,West Virginia,"85596",United States
952,KT263,5,"2024-07-06 00:12:33","2024-07-15 00:12:33","2024-07-07 00:12:33",6,241.36,Jones-WilliamsIT Services Company,"19026 Wilkinson Island Suite 873
Wrighttown, MA 76011",Benjaminburgh,South Carolina,"59717",United States
953,DV187,8,"2025-12-10 16:57:24","2025-12-16 16:57:24","2025-12-11 16:57:24",8,373.56,Garcia-MorganTechnology Startup,"921 Black Brook Apt. 600
Hernandezchester, PW 06130",Patrickville,Virginia,"18781",United States
954,NN992,3,"2025-06-29 00:04:17","2025-07-08 00:04:17","2025-07-01 00:04:17",5,46.44,Lin-CaseyTechnology Startup,"032 Lisa Plains
Jordanside, PA 38606",Loganside,Nebraska,"93877",United States
955,ZA627,19,"2026-02-19 13:19:23","2026-03-02 13:19:23","2026-02-24 13:19:23",7,130.15,Gray-HansenRetail Company,"295 Melissa Loaf
New Aprilshire, WV 00661",West Kevin,Oklahoma,"87028",United States
956,KT263,2,"2025-05-22 10:29:31","2025-06-03 10:29:31",,6,85.56,Jones-WilliamsIT Services Company,"19026 Wilkinson Island Suite 873
Wrighttown, MA 76011",Benjaminburgh,South Carolina,"59717",United States
957,YQ009,8,"2024-06-29 05:06:33","2024-07-08 05:06:33","2024-07-04 05:06:33",2,408.72,Liu GroupIT Services Company,"PSC 6892, Box 2582
APO AA 44003",East Anafurt,New Mexico,"14926",United States
958,OI217,11,"2024-08-21 20:15:37","2024-09-03 20:15:37","2024-08-24 20:15:37",3,401.33,"Scott, Harris and JeffersonSmall Business","1000 Jones Inlet
Lake Frank, VI 80498",Loganhaven,Kansas,"59284",United States
959,AY360,2,"2025-06-26 11:30:33","2025-07-10 11:30:33","2025-06-29 11:30:33",4,234.22,Thompson LLCSecurity Service Provider,"USNS Orr
FPO AA 09718",Josefort,Arizona,"43257",United States
960,NZ483,18,"2025-11-08 10:29:18","2025-11-19 10:29:18","2025-11-12 10:29:18",8,445.11,Nelson-BryantE-commerce Company,"6384 Johnson Crescent Suite 868
Pattersonburgh, FM 52740",Marissaside,Michigan,"56147",United States
961,UN313,18,"2025-03-04 12:58:44","2025-03-13 12:58:44","2025-03-05 12:58:44",9,281.70,Archer and SonsTechnology Startup,"USNS Smith
FPO AA 80104",Port Jill,Wisconsin,"33572",United States
962,TI502,16,"2025-12-04 22:17:51","2025-12-11 22:17:51","2025-12-08 22:17:51",9,372.34,Bird-WilsonAppliance Retailer,"785 Peters Lodge
Melissaport, KY 47900",Port Robert,Florida,"75761",United States
963,GU953,6,"2025-10-16 08:54:00","2025-10-22 08:54:00","2025-10-20 08:54:00",3,213.94,"Chambers, Smith and FloresReal Estate Company","20275 Jose Locks Suite 236
Jonesshire, NJ 29904",Debbieport,Minnesota,"03203",United States
964,ET738,9,"2025-01-03 05:28:29","2025-01-12 05:28:29","2025-01-04 05:28:29",4,212.24,"Chase, Scott and WebbIT Services Company","24985 Scott Drive
Thomaston, WI 78681",Coffeymouth,Connecticut,"91290",United States
965,ES731,19,"2026-02-06 07:35:19","2026-02-15 07:35:19","2026-02-11 07:35:19",6,439.29,"Williams, Evans and BrennanTechnology Startup","37958 Robles Harbor Apt. 192
Michaelton, WA 95925",Clarkton,Kansas,"95802",United States
966,ER267,7,"2024-12-26 14:40:12","2025-01-01 14:40:12","2024-12-30 14:40:12",1,329.40,"Hill, Gonzales and PerkinsOnline Marketplace Seller","45471 Peterson Greens Suite 155
New Charles, OK 34242",East Emilymouth,Alaska,"54554",United States
967,WT163,19,"2025-03-13 19:11:45","2025-03-27 19:11:45","2025-03-18 19:11:45",6,372.79,Baker IncOnline Marketplace Seller,"474 Jessica Rapids
East Lisa, PR 53601",Carolynburgh,Montana,"80849",United States
968,EO425,12,"2025-06-30 23:33:31","2025-07-14 23:33:31","2025-07-04 23:33:31",6,118.63,Fields-HarrisHome Automation Company,"373 Taylor Station
New Melissaside, CO 41175",Johnnyhaven,Washington,"74431",United States
969,FR131,17,"2026-05-24 20:16:22","2026-05-28 20:16:22","2026-05-29 20:16:22",4,239.38,"Brown, Johnston and PenaE-commerce Company","4223 Ward Ford Apt. 749
Murphyton, CA 40512",North Caleb,Oklahoma,"21833",United States
970,TZ806,1,"2026-03-26 16:58:42","2026-04-05 16:58:42",,9,458.79,Thompson LtdSmall Business,"PSC 6209, Box 6988
APO AA 35083",Jasonfurt,Georgia,"31507",United States
971,HF081,4,"2025-11-06 17:17:06","2025-11-13 17:17:06",,10,155.20,Owens-JenkinsConsumer Electronics Store,"07354 Jill Grove Apt. 475
South Stephanie, NY 95395",West Jenniferborough,Indiana,"06862",United States
972,TM772,2,"2024-10-07 16:00:24","2024-10-11 16:00:24",,10,74.75,Smith LtdRetail Company,"598 Perez Street Suite 718
Fischerbury, LA 43039",South Reginamouth,Tennessee,"52408",United States
973,ER267,17,"2025-05-22 19:03:39","2025-05-26 19:03:39","2025-05-23 19:03:39",3,262.64,"Hill, Gonzales and PerkinsOnline Marketplace Seller","45471 Peterson Greens Suite 155
New Charles, OK 34242",East Emilymouth,Alaska,"54554",United States
974,WQ694,17,"2024-06-22 15:36:11","2024-07-03 15:36:11","2024-06-25 15:36:11",7,93.13,Adkins-ChenAppliance Retailer,"43666 Kenneth Parkways
New Jennamouth, MA 84864",Lake Clayton,Kentucky,"44119",United States
975,EO425,11,"2024-09-18 03:10:40","2024-10-02 03:10:40",,7,279.21,Fields-HarrisHome Automation Company,"373 Taylor Station
New Melissaside, CO 41175",Johnnyhaven,Washington,"74431",United States
976,OI217,7,"2026-03-26 03:55:51","2026-04-04 03:55:51","2026-03-28 03:55:51",3,94.80,"Scott, Harris and JeffersonSmall Business","1000 Jones Inlet
Lake Frank, VI 80498",Loganhaven,Kansas,"59284",United States
977,AY360,10,"2025-01-02 00:00:35","2025-01-05 00:00:35","2025-01-03 00:00:35",7,122.00,Thompson LLCSecurity Service Provider,"USNS Orr
FPO AA 09718",Josefort,Arizona,"43257",United States
978,UA828,15,"2024-06-15 07:03:38","2024-06-21 07:03:38","2024-06-19 07:03:38",9,149.03,Castillo PLCHome Improvement Store,"USNS Evans
FPO AP 76921",West Scott,Arizona,"33036",United States
979,WR609,10,"2025-01-10 04:43:30","2025-01-24 04:43:30",,2,395.16,"Garcia, Smith and GreenAppliance Retailer","5548 Munoz Mall
Stephanieview, MT 39672",Davidtown,North Carolina,"06818",United States
980,ZY562,5,"2026-01-25 08:59:39","2026-02-06 08:59:39","2026-01-26 08:59:39",10,434.21,Fox-GreenProperty Management Company,"Unit 8497 Box 8966
DPO AA 72595",Robertmouth,New York,"98200",United States
981,GS970,10,"2025-10-28 18:17:25","2025-11-08 18:17:25","2025-10-29 18:17:25",4,158.64,Hoover and SonsAppliance Retailer,"47249 Melissa Landing Apt. 715
Coxfurt, SD 39520",Meghanbury,Wyoming,"02463",United States
982,TM772,18,"2025-06-22 00:13:55","2025-07-03 00:13:55","2025-06-23 00:13:55",4,446.33,Smith LtdRetail Company,"598 Perez Street Suite 718
Fischerbury, LA 43039",South Reginamouth,Tennessee,"52408",United States
983,LC708,13,"2026-02-24 06:40:38","2026-03-03 06:40:38","2026-02-25 06:40:38",3,256.78,"Blankenship, Oneal and PerezTechnology Startup","27319 Malone Cape Suite 494
Jaredfurt, VA 90717",Cookhaven,Idaho,"13267",United States
984,ZX420,14,"2025-11-19 08:05:17","2025-11-22 08:05:17","2025-11-21 08:05:17",1,339.73,Walker and SonsHome Automation Company,"7852 Arellano Fall
Travisland, DE 45151",East Russellburgh,Hawaii,"82554",United States
985,QN420,16,"2025-01-24 08:47:24","2025-01-28 08:47:24","2025-01-27 08:47:24",8,450.19,Ellis-WilkinsHome Automation Company,"3879 Dan Mountain
New Melissa, NH 66573",Bruceborough,Rhode Island,"17724",United States
986,FN752,13,"2025-06-09 09:05:46","2025-06-15 09:05:46","2025-06-10 09:05:46",10,159.71,James PLCRetail Company,"60393 Robles Isle Suite 879
New Karenport, MD 44471",Debrashire,Nevada,"86533",United States
987,PK065,1,"2024-08-29 17:10:46","2024-09-05 17:10:46","2024-08-31 17:10:46",8,11.07,"Lee, Stevens and SweeneyIT Services Company","6445 Emily Parkway Suite 463
Hoganborough, ID 34148",New Robert,Illinois,"34316",United States
